bank_transaction_id,booking_date,value_date,amount,currency,transaction_type,payer_name,payer_reference,bank_description,scenario_type,is_reversal,original_bank_transaction_id
BTX-0001771,2025-02-25,2025-02-25,99.0,GBP,unexpected_credit,Maple Holdings,,Maple Holdings,unexpected_receipt,False,
BTX-0000136,2025-02-25,2025-02-25,1790.65,GBP,credit,Vertex Services,C0055 100162,Vertex Services C0055 100162,clean_reference,False,
BTX-0000646,2025-02-25,2025-02-25,750.0,GBP,credit,Silverline Group,INV-100799,Silverline Group INV-100799,clean_reference,False,
BTX-0001611,2025-02-25,2025-02-25,149.0,GBP,credit,VERTEX SERVICES,C0055 101965,VERTEX SERVICES C0055 101965,clean_reference,False,
BTX-0000326,2025-02-25,2025-02-25,1242.8,GBP,credit,HARBOUR SOLUTIONS,100394,HARBOUR SOLUTIONS 100394,truncated_reference,False,
BTX-0000148,2025-02-25,2025-02-25,2181.74,GBP,credit,Redwood Holdings,INV-100178,Redwood Holdings INV-100178,clean_reference,False,
BTX-0000675,2025-02-25,2025-02-25,1048.45,GBP,credit,CLEARWATER SERVICES,INV-100833,CLEARWATER SERVICES INV-100833,clean_reference,False,
BTX-0000739,2025-02-25,2025-02-25,3736.39,GBP,credit,Silverline Holdings,INV-100911,Silverline Holdings INV-100911,clean_reference,False,
BTX-0000964,2025-02-25,2025-02-25,1500.0,GBP,credit,Maple Services,PAY INV-101193,Maple Services PAY INV-101193,clean_reference,False,
BTX-0001268,2025-02-25,2025-02-25,1500.0,GBP,credit,NORTHSTAR DISTRIBUTION,C0036 101552,NORTHSTAR DISTRIBUTION C0036 101552,clean_reference,False,
BTX-0000769,2025-02-25,2025-02-25,2612.17,GBP,credit,Maple Ltd,C0001-INV-100947,Maple Ltd C0001-INV-100947,clean_reference,False,
BTX-0001088,2025-02-25,2025-02-25,1500.0,GBP,credit,Redwood Partners,PAY INV-101346,Redwood Partners PAY INV-101346,clean_reference,False,
BTX-0001484,2025-02-25,2025-02-25,199.0,GBP,credit,Summit Holdings,C0041-101809,Summit Holdings C0041-101809,truncated_reference,False,
BTX-0000861,2025-02-25,2025-02-25,4375.7,GBP,credit,Acme Limited,,Acme Limited,missing_reference,False,
BTX-0001494,2025-02-25,2025-02-25,1526.84,GBP,credit,ClearWater Services,C0008 101822,ClearWater Services C0008 101822,clean_reference,False,
BTX-0001186,2025-02-25,2025-02-25,208.25,GBP,credit,CLEARWATER LIMITED,C0021-INV-101454,CLEARWATER LIMITED C0021-INV-101454,clean_reference,False,
BTX-0000402,2025-02-25,2025-02-25,399.0,GBP,credit,Northstar Holdings,PAY INV-100486,Northstar Holdings PAY INV-100486,clean_reference,False,
BTX-0000859,2025-02-25,2025-02-25,3770.12,GBP,credit,ClearWater Partners,C0050 ,ClearWater Partners C0050 ,truncated_reference,False,
BTX-0000858,2025-02-25,2025-02-25,99.0,GBP,credit,Silverline Ltd,C0046-INV-101053,Silverline Ltd C0046-INV-101053,clean_reference,False,
BTX-0000854,2025-02-25,2025-02-25,1200.0,GBP,credit,Harbour Solutions,,Harbour Solutions,missing_reference,False,
BTX-0000376,2025-02-25,2025-02-25,749.72,GBP,credit,BRIGHTPATH PARTNERS,100455,BRIGHTPATH PARTNERS 100455,truncated_reference,False,
BTX-0001865,2025-02-25,2025-02-25,-251.46,GBP,reversal,Redwood Partners,REV C0071-INV-1011,REVERSAL BTX-0000946,reversal,True,BTX-0000946
BTX-0000815,2025-02-26,2025-02-26,730.69,GBP,credit,BlueRock Ltd,C0048 101001,BlueRock Ltd C0048 101001,clean_reference,False,
BTX-0000496,2025-02-26,2025-02-26,549.9,GBP,credit,Maple Solutions,100616,Maple Solutions 100616,truncated_reference,False,
BTX-0001231,2025-02-26,2025-02-26,2500.0,GBP,credit,Summit Services,INV-101505,Summit Services INV-101505,clean_reference,False,
BTX-0000010,2025-02-26,2025-02-26,4940.07,GBP,credit,Maple Services,PAY INV-100011,Maple Services PAY INV-100011,clean_reference,False,
BTX-0000935,2025-02-26,2025-02-26,1573.27,GBP,credit,Acme Trading,101161,Acme Trading 101161,truncated_reference,False,
BTX-0000923,2025-02-26,2025-02-26,2500.0,GBP,credit,BrightPath Limited,101143,BrightPath Limited 101143,truncated_reference,False,
BTX-0000958,2025-02-26,2025-02-26,999.0,GBP,credit,ACME LTD,101186,ACME LTD 101186,truncated_reference,False,
BTX-0000873,2025-02-26,2025-02-26,2355.19,GBP,credit,Vertex Distribution,,Vertex Distribution,missing_reference,False,
BTX-0000475,2025-02-26,2025-02-26,1500.0,GBP,credit,Maple Trading,PAY INV-100582,Maple Trading PAY INV-100582,clean_reference,False,
BTX-0001763,2025-02-26,2025-02-26,4337.53,GBP,unexpected_credit,Northstar Distribution,,Northstar Distribution,unexpected_receipt,False,
BTX-0000882,2025-02-26,2025-02-26,1500.0,GBP,credit,BrightPath Partners,PAY INV,BrightPath Partners PAY INV,truncated_reference,False,
BTX-0001487,2025-02-26,2025-02-26,4989.87,GBP,credit,ACME GROUP,,ACME GROUP,missing_reference,False,
BTX-0001785,2025-02-26,2025-02-26,1500.0,GBP,unexpected_credit,ClearWater Services,C0008,ClearWater Services C0008,unexpected_receipt,False,
BTX-0000722,2025-02-26,2025-02-26,99.0,GBP,credit,REDWOOD RETAIL,C0017 100887,REDWOOD RETAIL C0017 100887,clean_reference,False,
BTX-0001497,2025-02-26,2025-02-26,1854.25,GBP,credit,VERTEX RETAIL,C0033 101826,VERTEX RETAIL C0033 101826,clean_reference,False,
BTX-0000721,2025-02-26,2025-02-26,2243.64,GBP,credit,ClearWater Partners,INV-100886,ClearWater Partners INV-100886,clean_reference,False,
BTX-0000673,2025-02-26,2025-02-26,399.0,GBP,credit,Northstar Retail,PAY INV-100831,Northstar Retail PAY INV-100831,clean_reference,False,
BTX-0000322,2025-02-26,2025-02-26,4672.82,GBP,credit,Maple Services,,Maple Services,missing_reference,False,
BTX-0001317,2025-02-26,2025-02-26,125.0,GBP,credit,Acme Distribution,0004101610,Acme Distribution 0004101610,truncated_reference,False,
BTX-0001802,2025-02-26,2025-02-26,199.0,GBP,unexpected_credit,Unknown Sender,TRANSFER,Unknown Sender TRANSFER,unexpected_receipt,False,
BTX-0001078,2025-02-26,2025-02-26,2605.31,GBP,credit,Redwood Partners,101335,Redwood Partners 101335,truncated_reference,False,
BTX-0001185,2025-02-26,2025-02-26,1341.0,GBP,credit,BrightPath Distribution,PAY INV-101453,BrightPath Distribution PAY INV-101453,clean_reference,False,
BTX-0001485,2025-02-26,2025-02-26,250.0,GBP,credit,SUMMIT TRADING,,SUMMIT TRADING,missing_reference,False,
BTX-0000580,2025-02-26,2025-02-26,399.0,GBP,credit,Maple Solutions,C0075-INV-100720,Maple Solutions C0075-INV-100720,clean_reference,False,
BTX-0000317,2025-02-26,2025-02-26,3439.99,GBP,credit,MAPLE TRADING,PAY INV-100384,MAPLE TRADING PAY INV-100384,clean_reference,False,
BTX-0001392,2025-02-26,2025-02-26,3867.79,GBP,credit,ClearWater Limited,C0021 101699,ClearWater Limited C0021 101699,clean_reference,False,
BTX-0000978,2025-02-26,2025-02-26,2348.26,GBP,credit,BlueRock Services,INV-101209,BlueRock Services INV-101209,clean_reference,False,
BTX-0000048,2025-02-26,2025-02-26,4756.84,GBP,credit,NORTHSTAR HOLDINGS,,NORTHSTAR HOLDINGS,missing_reference,False,
BTX-0000990,2025-02-26,2025-02-26,446.84,GBP,credit,Redwood Limited,C0009 101222,Redwood Limited C0009 101222,clean_reference,False,
BTX-0001395,2025-02-26,2025-02-26,3547.47,GBP,credit,Redwood Group,INV-101702,Redwood Group INV-101702,clean_reference,False,
BTX-0001679,2025-02-26,2025-02-26,900.39,GBP,unexpected_credit,Legacy Payer,TRANSFER,Legacy Payer TRANSFER,unexpected_receipt,False,
BTX-0001260,2025-02-26,2025-02-26,4919.79,GBP,credit,ClearWater Partners,INV-101542,ClearWater Partners INV-101542,clean_reference,False,
BTX-0000018,2025-02-26,2025-02-26,399.0,GBP,credit,REDWOOD GROUP,100021,REDWOOD GROUP 100021,truncated_reference,False,
BTX-0000833,2025-02-26,2025-02-26,250.0,GBP,credit,Vertex Holdings,C0019 101021,Vertex Holdings C0019 101021,clean_reference,False,
BTX-0000925,2025-02-26,2025-02-26,4646.5,GBP,credit,Northstar Trading,C0034 101145,Northstar Trading C0034 101145,clean_reference,False,
BTX-0000693,2025-02-27,2025-02-27,125.0,GBP,credit,Silverline LIMITED,PAY INV-100853,Silverline LIMITED PAY INV-100853,clean_reference,False,
BTX-0000814,2025-02-27,2025-02-27,3574.49,GBP,credit,REDWOOD GROUP,INV-101000,REDWOOD GROUP INV-101000,clean_reference,False,
BTX-0000729,2025-02-27,2025-02-27,91.17,GBP,credit,HARBOUR GROUP,INV-100894,HARBOUR GROUP INV-100894,clean_reference,False,
BTX-0000337,2025-02-27,2025-02-27,2187.65,GBP,credit,Acme Trading,PAY INV-100410,Acme Trading PAY INV-100410,clean_reference,False,
BTX-0000346,2025-02-27,2025-02-27,2446.95,GBP,credit,Redwood Limited,,Redwood Limited,missing_reference,False,
BTX-0001194,2025-02-27,2025-02-27,250.0,GBP,credit,BlueRock Distribution,PAY INV-101465,BlueRock Distribution PAY INV-101465,clean_reference,False,
BTX-0001686,2025-02-27,2025-02-27,984.08,GBP,unexpected_credit,BlueRock Services,ON ACCOUNT,BlueRock Services ON ACCOUNT,unexpected_receipt,False,
BTX-0001610,2025-02-27,2025-02-27,2179.04,GBP,credit,MAPLE HOLDINGS,0049101963,MAPLE HOLDINGS 0049101963,truncated_reference,False,
BTX-0001517,2025-02-27,2025-02-27,420.65,GBP,credit,Northstar Services,INV-101854,Northstar Services INV-101854,clean_reference,False,
BTX-0001281,2025-02-27,2025-02-27,1542.28,GBP,credit,Redwood Retail,PAY 101566,Redwood Retail PAY 101566,truncated_reference,False,
BTX-0000638,2025-02-27,2025-02-27,1197.16,GBP,credit,REDWOOD GROUP,C0062 100791,REDWOOD GROUP C0062 100791,clean_reference,False,
BTX-0001738,2025-02-27,2025-02-27,4246.7,GBP,unexpected_credit,BrightPath Ltd,ADVANCE PAYMENT,BrightPath Ltd ADVANCE PAYMENT,unexpected_receipt,False,
BTX-0001775,2025-02-27,2025-02-27,149.0,GBP,unexpected_credit,BlueRock Distribution,ON ACCOUNT,BlueRock Distribution ON ACCOUNT,unexpected_receipt,False,
BTX-0000457,2025-02-27,2025-02-27,1411.16,GBP,credit,Vertex Services,C0055 100556,Vertex Services C0055 100556,clean_reference,False,
BTX-0001322,2025-02-27,2025-02-27,4992.11,GBP,credit,Northstar Distribution,C0036 101615,Northstar Distribution C0036 101615,truncated_reference,False,
BTX-0001306,2025-02-27,2025-02-27,1623.86,GBP,credit,Northstar Services,0025101595,Northstar Services 0025101595,truncated_reference,False,
BTX-0000692,2025-02-27,2025-02-27,999.0,GBP,credit,Acme Partners,INV-100852,Acme Partners INV-100852,clean_reference,False,
BTX-0000591,2025-02-27,2025-02-27,500.0,GBP,credit,REDWOOD HOLDINGS,C0038 100733,REDWOOD HOLDINGS C0038 100733,clean_reference,False,
BTX-0000186,2025-02-27,2025-02-27,199.0,GBP,credit,Acme Group,,Acme Group,missing_reference,False,
BTX-0000518,2025-02-28,2025-02-28,1971.96,GBP,credit,BRIGHTPATH SOLUTIONS,INV-100646,BRIGHTPATH SOLUTIONS INV-100646,clean_reference,False,
BTX-0000618,2025-02-28,2025-02-28,1752.07,GBP,credit,SILVERLINE HOLDINGS,,SILVERLINE HOLDINGS,missing_reference,False,
BTX-0001538,2025-02-28,2025-02-28,943.01,GBP,credit,Harbour Solutions,,Harbour Solutions,missing_reference,False,
BTX-0000826,2025-02-28,2025-02-28,3495.77,GBP,credit,Acme Holdings,C0015 101014,Acme Holdings C0015 101014,clean_reference,False,
BTX-0001013,2025-02-28,2025-02-28,782.33,GBP,credit,Acme Group,101248,Acme Group 101248,truncated_reference,False,
BTX-0001543,2025-02-28,2025-02-28,116.81,GBP,credit,Harbour Limited,INV-101886,Harbour Limited INV-101886,clean_reference,False,
BTX-0000527,2025-02-28,2025-02-28,4469.58,GBP,credit,BRIGHTPATH SERVICES,C0018-IN,BRIGHTPATH SERVICES C0018-IN,truncated_reference,False,
BTX-0000114,2025-02-28,2025-02-28,4284.48,GBP,credit,BlueRock Ltd,PAY INV-100137,BlueRock Ltd PAY INV-100137,clean_reference,False,
BTX-0001556,2025-02-28,2025-02-28,3994.41,GBP,credit,Vertex Holdings,PAY INV-101902,Vertex Holdings PAY INV-101902,clean_reference,False,
BTX-0000866,2025-02-28,2025-02-28,99.0,GBP,credit,Northstar Holdings,C0016 101068,Northstar Holdings C0016 101068,clean_reference,False,
BTX-0001799,2025-02-28,2025-02-28,1200.0,GBP,unexpected_credit,Maple Limited,MISC C0001,Maple Limited MISC C0001,unexpected_receipt,False,
BTX-0001697,2025-02-28,2025-02-28,399.0,GBP,unexpected_credit,BlueRock Ltd,,BlueRock Ltd,unexpected_receipt,False,
BTX-0001567,2025-02-28,2025-02-28,1918.43,GBP,credit,BrightPath Services,INV-101915,BrightPath Services INV-101915,clean_reference,False,
BTX-0000546,2025-03-01,2025-03-01,4165.92,GBP,credit,BrightPath Solutions,PAY INV-100679,BrightPath Solutions PAY INV-100679,clean_reference,False,
BTX-0001157,2025-03-01,2025-03-01,785.6,GBP,credit,Northstar Ltd,,Northstar Ltd,missing_reference,False,
BTX-0001531,2025-03-01,2025-03-01,2768.91,GBP,credit,BlueRock Ltd,101871,BlueRock Ltd 101871,truncated_reference,False,
BTX-0000939,2025-03-01,2025-03-01,125.0,GBP,credit,Vertex Distribution,INV-101165,Vertex Distribution INV-101165,clean_reference,False,
BTX-0000702,2025-03-01,2025-03-01,2124.51,GBP,credit,Redwood Services,C0044-INV-100863,Redwood Services C0044-INV-100863,clean_reference,False,
BTX-0000120,2025-03-01,2025-03-01,999.0,GBP,credit,Harbour Holdings,C0028-INV-100143,Harbour Holdings C0028-INV-100143,clean_reference,False,
BTX-0000042,2025-03-01,2025-03-01,4406.53,GBP,credit,Northstar Trading,,Northstar Trading,missing_reference,False,
BTX-0001683,2025-03-01,2025-03-01,1989.36,GBP,unexpected_credit,Legacy Payer,PAYMENT,Legacy Payer PAYMENT,unexpected_receipt,False,
BTX-0001325,2025-03-01,2025-03-01,1500.0,GBP,credit,ACME GROUP,INV-101618,ACME GROUP INV-101618,clean_reference,False,
BTX-0000625,2025-03-01,2025-03-01,3100.9,GBP,credit,Redwood Limited,C0009 100776,Redwood Limited C0009 100776,clean_reference,False,
BTX-0001745,2025-03-01,2025-03-01,2854.92,GBP,unexpected_credit,Redwood Limited,ADVANCE PAYMENT,Redwood Limited ADVANCE PAYMENT,unexpected_receipt,False,
BTX-0000577,2025-03-01,2025-03-01,3377.1,GBP,credit,Harbour Distribution,INV-100716,Harbour Distribution INV-100716,clean_reference,False,
BTX-0000849,2025-03-01,2025-03-01,2099.5,GBP,credit,Northstar Holdings,101043,Northstar Holdings 101043,truncated_reference,False,
BTX-0000571,2025-03-01,2025-03-01,1737.23,GBP,credit,BrightPath Distribution,PAY INV-100708,BrightPath Distribution PAY INV-100708,clean_reference,False,
BTX-0000138,2025-03-01,2025-03-01,4874.01,GBP,credit,Vertex Solutions,C0074 100165,Vertex Solutions C0074 100165,clean_reference,False,
BTX-0000385,2025-03-01,2025-03-01,750.0,GBP,credit,ACME GROUP,INV-100465,ACME GROUP INV-100465,clean_reference,False,
BTX-0001733,2025-03-01,2025-03-01,2381.47,GBP,unexpected_credit,ClearWater Solutions,C0070,ClearWater Solutions C0070,unexpected_receipt,False,
BTX-0000975,2025-03-02,2025-03-02,500.0,GBP,credit,Redwood Holdings,PAY INV-101206,Redwood Holdings PAY INV-101206,clean_reference,False,
BTX-0001039,2025-03-02,2025-03-02,149.0,GBP,credit,Vertex Group,PAY INV-101284,Vertex Group PAY INV-101284,clean_reference,False,
BTX-0001493,2025-03-02,2025-03-02,4249.34,GBP,credit,ACME GROUP,PAY INV,ACME GROUP PAY INV,truncated_reference,False,
BTX-0000276,2025-03-02,2025-03-02,964.67,GBP,credit,ACME GROUP,C0066 100333,ACME GROUP C0066 100333,clean_reference,False,
BTX-0000600,2025-03-02,2025-03-02,250.0,GBP,credit,NORTHSTAR RETAIL,INV-100747,NORTHSTAR RETAIL INV-100747,clean_reference,False,
BTX-0000422,2025-03-02,2025-03-02,1468.11,GBP,credit,BLUEROCK SOLUTIONS,C0006 100508,BLUEROCK SOLUTIONS C0006 100508,clean_reference,False,
BTX-0000306,2025-03-02,2025-03-02,1500.0,GBP,credit,BlueRock Distribution,INV-100369,BlueRock Distribution INV-100369,clean_reference,False,
BTX-0000717,2025-03-02,2025-03-02,3518.45,GBP,credit,Redwood Retail,INV-1,Redwood Retail INV-1,truncated_reference,False,
BTX-0001671,2025-03-02,2025-03-02,1500.0,GBP,unexpected_credit,Vertex Retail,ADVANCE PAYMENT,Vertex Retail ADVANCE PAYMENT,unexpected_receipt,False,
BTX-0000523,2025-03-02,2025-03-02,2131.34,GBP,credit,Northstar Retail,C0029 100652,Northstar Retail C0029 100652,clean_reference,False,
BTX-0000057,2025-03-02,2025-03-02,125.0,GBP,credit,ClearWater Group,C0013 ,ClearWater Group C0013 ,truncated_reference,False,
BTX-0000837,2025-03-02,2025-03-02,2080.25,GBP,credit,BrightPath Partners,C0031 101025,BrightPath Partners C0031 101025,clean_reference,False,
BTX-0000368,2025-03-02,2025-03-02,1688.4,GBP,credit,Maple Distribution,,Maple Distribution,missing_reference,False,
BTX-0001814,2025-03-02,2025-03-02,125.0,GBP,unexpected_credit,Harbour Limited,C0011,Harbour Limited C0011,unexpected_receipt,False,
BTX-0001677,2025-03-02,2025-03-02,3344.29,GBP,unexpected_credit,Misc Credit,PAYMENT,Misc Credit PAYMENT,unexpected_receipt,False,
BTX-0000498,2025-03-02,2025-03-02,2038.51,GBP,credit,BLUEROCK SERVICES,C0052 100619,BLUEROCK SERVICES C0052 100619,clean_reference,False,
BTX-0000639,2025-03-02,2025-03-02,2613.53,GBP,credit,Northstar Trading,PAY INV-100792,Northstar Trading PAY INV-100792,clean_reference,False,
BTX-0001178,2025-03-02,2025-03-02,2138.92,GBP,credit,Acme Trading,,Acme Trading,missing_reference,False,
BTX-0001734,2025-03-02,2025-03-02,2132.12,GBP,unexpected_credit,Unknown Sender,TRANSFER,Unknown Sender TRANSFER,unexpected_receipt,False,
BTX-0001868,2025-03-02,2025-03-02,-99.0,GBP,reversal,Northstar Holdings,REV C0016 101068,REVERSAL BTX-0000866,reversal,True,BTX-0000866
BTX-0000027,2025-03-02,2025-03-02,1200.0,GBP,credit,Vertex Limited,C0007-INV-100030,Vertex Limited C0007-INV-100030,clean_reference,False,
BTX-0001812,2025-03-02,2025-03-02,4891.95,GBP,unexpected_credit,Redwood Partners,ADVANCE PAYMENT,Redwood Partners ADVANCE PAYMENT,unexpected_receipt,False,
BTX-0000130,2025-03-02,2025-03-02,2098.38,GBP,credit,REDWOOD PARTNERS,INV-100156,REDWOOD PARTNERS INV-100156,clean_reference,False,
BTX-0000491,2025-03-03,2025-03-03,399.0,GBP,credit,MAPLE DISTRIBUTION,PAY INV-100610,MAPLE DISTRIBUTION PAY INV-100610,clean_reference,False,
BTX-0001511,2025-03-03,2025-03-03,4717.84,GBP,credit,VERTEX LIMITED,101845,VERTEX LIMITED 101845,truncated_reference,False,
BTX-0000961,2025-03-03,2025-03-03,125.0,GBP,credit,BrightPath Limited,PAY INV-101190,BrightPath Limited PAY INV-101190,clean_reference,False,
BTX-0000315,2025-03-03,2025-03-03,2834.5,GBP,credit,Summit Holdings,INV-100381,Summit Holdings INV-100381,clean_reference,False,
BTX-0001321,2025-03-03,2025-03-03,3433.52,GBP,credit,Summit Retail,101614,Summit Retail 101614,truncated_reference,False,
BTX-0000676,2025-03-03,2025-03-03,2577.21,GBP,credit,Harbour Group,C0067-INV-100834,Harbour Group C0067-INV-100834,clean_reference,False,
BTX-0000041,2025-03-03,2025-03-03,2500.0,GBP,credit,BRIGHTPATH SOLUTIONS,PAY INV-100045,BRIGHTPATH SOLUTIONS PAY INV-100045,clean_reference,False,
BTX-0000670,2025-03-03,2025-03-03,850.89,GBP,credit,Northstar Holdings,100827,Northstar Holdings 100827,truncated_reference,False,
BTX-0001504,2025-03-03,2025-03-03,674.31,GBP,credit,Redwood Retail,C0017-INV-101834,Redwood Retail C0017-INV-101834,clean_reference,False,
BTX-0001070,2025-03-03,2025-03-03,235.02,GBP,credit,ACME HOLDINGS,101323,ACME HOLDINGS 101323,truncated_reference,False,
BTX-0000485,2025-03-03,2025-03-03,1200.0,GBP,credit,Vertex Ltd,C0007 100597,Vertex Ltd C0007 100597,clean_reference,False,
BTX-0000013,2025-03-03,2025-03-03,2500.0,GBP,credit,Northstar Trading,INV-100014,Northstar Trading INV-100014,clean_reference,False,
BTX-0001830,2025-03-03,2025-03-03,1339.83,GBP,unexpected_credit,Unknown Sender,PAYMENT,Unknown Sender PAYMENT,unexpected_receipt,False,
BTX-0001161,2025-03-03,2025-03-03,3854.8,GBP,credit,Maple Trading,C0073 101425,Maple Trading C0073 101425,clean_reference,False,
BTX-0001329,2025-03-03,2025-03-03,1562.58,GBP,credit,ACME DISTRIBUTION,PAY INV-101622,ACME DISTRIBUTION PAY INV-101622,clean_reference,False,
BTX-0000370,2025-03-03,2025-03-03,1026.76,GBP,credit,Northstar Limited,INV-100448,Northstar Limited INV-100448,clean_reference,False,
BTX-0001480,2025-03-03,2025-03-03,2316.04,GBP,credit,BlueRock Ltd,PAY INV-101805,BlueRock Ltd PAY INV-101805,clean_reference,False,
BTX-0000180,2025-03-04,2025-03-04,3611.95,GBP,credit,Maple Distribution,PAY INV-100213,Maple Distribution PAY INV-100213,clean_reference,False,
BTX-0001796,2025-03-04,2025-03-04,1294.77,GBP,unexpected_credit,Vertex Partners,ADVANCE PAYMENT,Vertex Partners ADVANCE PAYMENT,unexpected_receipt,False,
BTX-0001871,2025-03-04,2025-03-04,-3932.19,GBP,reversal,ClearWater Group,REV C0013 101999,REVERSAL BTX-0001639,reversal,True,BTX-0001639
BTX-0001383,2025-03-04,2025-03-04,1046.93,GBP,credit,Acme Solutions,PAY INV-101688,Acme Solutions PAY INV-101688,clean_reference,False,
BTX-0000705,2025-03-04,2025-03-04,1020.51,GBP,credit,IRONBRIDGE LTD,,IRONBRIDGE LTD,missing_reference,False,
BTX-0001680,2025-03-04,2025-03-04,149.0,GBP,unexpected_credit,Third Party Receipt,MISC,Third Party Receipt MISC,unexpected_receipt,False,
BTX-0001436,2025-03-04,2025-03-04,1500.0,GBP,credit,MAPLE HOLDINGS,,MAPLE HOLDINGS,missing_reference,False,
